X,Y,Label,Usuario,FrameID,Session
263.52582,178.64508,right_ear,user1,16,20240429152553
487.88855,346.28455,left_shoulder,user1,16,20240429152553
195.41309,358.16663,right_shoulder,user1,16,20240429152553
0.0,0.0,left_elbow,user1,16,20240429152553
123.01108,480.0,right_elbow,user1,16,20240429152553
406.6939,344.62723,left_wrist,user1,16,20240429152553
280.46024,349.66364,right_wrist,user1,16,20240429152553
0.0,0.0,left_hip,user1,16,20240429152553
0.0,0.0,right_hip,user1,16,20240429152553
0.0,0.0,left_knee,user1,16,20240429152553
0.0,0.0,right_knee,user1,16,20240429152553
0.0,0.0,left_ankle,user1,16,20240429152553
0.0,0.0,right_ankle,user1,16,20240429152553
355.3833,181.72087,nose,user1,17,20240429152553
374.308,149.49854,left_eye,user1,17,20240429152553
318.55984,151.69568,right_eye,user1,17,20240429152553
400.24857,168.20383,left_ear,user1,17,20240429152553
263.89484,178.42723,right_ear,user1,17,20240429152553
494.39594,348.23727,left_shoulder,user1,17,20240429152553
195.72781,358.12314,right_shoulder,user1,17,20240429152553
0.0,0.0,left_elbow,user1,17,20240429152553
0.0,0.0,right_elbow,user1,17,20240429152553
407.51093,345.3633,left_wrist,user1,17,20240429152553
283.29492,347.55453,right_wrist,user1,17,20240429152553
0.0,0.0,left_hip,user1,17,20240429152553
0.0,0.0,right_hip,user1,17,20240429152553
0.0,0.0,left_knee,user1,17,20240429152553
0.0,0.0,right_knee,user1,17,20240429152553
0.0,0.0,left_ankle,user1,17,20240429152553
0.0,0.0,right_ankle,user1,17,20240429152553
353.43948,181.51344,nose,user1,18,20240429152553
374.53522,149.32013,left_eye,user1,18,20240429152553
317.3126,150.84964,right_eye,user1,18,20240429152553
402.14758,169.47435,left_ear,user1,18,20240429152553
263.31693,177.56122,right_ear,user1,18,20240429152553
498.7234,349.084,left_shoulder,user1,18,20240429152553
188.03632,362.00162,right_shoulder,user1,18,20240429152553
0.0,0.0,left_elbow,user1,18,20240429152553
0.0,0.0,right_elbow,user1,18,20240429152553
409.5054,347.84976,left_wrist,user1,18,20240429152553
282.07126,347.2818,right_wrist,user1,18,20240429152553
0.0,0.0,left_hip,user1,18,20240429152553
0.0,0.0,right_hip,user1,18,20240429152553
0.0,0.0,left_knee,user1,18,20240429152553
0.0,0.0,right_knee,user1,18,20240429152553
0.0,0.0,left_ankle,user1,18,20240429152553
0.0,0.0,right_ankle,user1,18,20240429152553
354.94092,181.07758,nose,user1,19,20240429152553
374.8054,149.5348,left_eye,user1,19,20240429152553
318.6821,150.9879,right_eye,user1,19,20240429152553
400.88354,169.23865,left_ear,user1,19,20240429152553
263.43164,177.56659,right_ear,user1,19,20240429152553
488.5968,344.53525,left_shoulder,user1,19,20240429152553
198.14542,357.28534,right_shoulder,user1,19,20240429152553
0.0,0.0,left_elbow,user1,19,20240429152553
128.56866,480.0,right_elbow,user1,19,20240429152553
405.60046,347.29364,left_wrist,user1,19,20240429152553
282.31396,347.871,right_wrist,user1,19,20240429152553
0.0,0.0,left_hip,user1,19,20240429152553
0.0,0.0,right_hip,user1,19,20240429152553
0.0,0.0,left_knee,user1,19,20240429152553
0.0,0.0,right_knee,user1,19,20240429152553
0.0,0.0,left_ankle,user1,19,20240429152553
0.0,0.0,right_ankle,user1,19,20240429152553
354.77182,180.52052,nose,user1,20,20240429152553
374.17145,148.90385,left_eye,user1,20,20240429152553
318.16354,150.80139,right_eye,user1,20,20240429152553
400.1796,169.14793,left_ear,user1,20,20240429152553
262.96826,178.55371,right_ear,user1,20,20240429152553
492.0569,346.4956,left_shoulder,user1,20,20240429152553
195.89609,359.67596,right_shoulder,user1,20,20240429152553
0.0,0.0,left_elbow,user1,20,20240429152553
0.0,0.0,right_elbow,user1,20,20240429152553
407.62592,344.26086,left_wrist,user1,20,20240429152553
285.64633,347.11563,right_wrist,user1,20,20240429152553
0.0,0.0,left_hip,user1,20,20240429152553
0.0,0.0,right_hip,user1,20,20240429152553
0.0,0.0,left_knee,user1,20,20240429152553
0.0,0.0,right_knee,user1,20,20240429152553
0.0,0.0,left_ankle,user1,20,20240429152553
0.0,0.0,right_ankle,user1,20,20240429152553
353.48737,181.03812,nose,user1,21,20240429152553
374.5443,149.28424,left_eye,user1,21,20240429152553
317.52765,151.48613,right_eye,user1,21,20240429152553
401.3639,169.76344,left_ear,user1,21,20240429152553
262.48672,178.86734,right_ear,user1,21,20240429152553
483.37405,346.04556,left_shoulder,user1,21,20240429152553
188.34976,358.44293,right_shoulder,user1,21,20240429152553
0.0,0.0,left_elbow,user1,21,20240429152553
0.0,0.0,right_elbow,user1,21,20240429152553
405.961,348.56433,left_wrist,user1,21,20240429152553
281.68106,350.58447,right_wrist,user1,21,20240429152553
0.0,0.0,left_hip,user1,21,20240429152553
0.0,0.0,right_hip,user1,21,20240429152553
0.0,0.0,left_knee,user1,21,20240429152553
0.0,0.0,right_knee,user1,21,20240429152553
0.0,0.0,left_ankle,user1,21,20240429152553
0.0,0.0,right_ankle,user1,21,20240429152553
353.73172,180.95834,nose,user1,22,20240429152553
374.03983,149.24944,left_eye,user1,22,20240429152553
317.3857,151.15973,right_eye,user1,22,20240429152553
400.95355,169.67842,left_ear,user1,22,20240429152553
262.74335,178.745,right_ear,user1,22,20240429152553
490.97998,348.64758,left_shoulder,user1,22,20240429152553
194.59781,359.21405,right_shoulder,user1,22,20240429152553
0.0,0.0,left_elbow,user1,22,20240429152553
122.94174,480.0,right_elbow,user1,22,20240429152553
406.4076,347.94507,left_wrist,user1,22,20240429152553
284.52475,347.7168,right_wrist,user1,22,20240429152553
0.0,0.0,left_hip,user1,22,20240429152553
0.0,0.0,right_hip,user1,22,20240429152553
0.0,0.0,left_knee,user1,22,20240429152553
0.0,0.0,right_knee,user1,22,20240429152553
0.0,0.0,left_ankle,user1,22,20240429152553
0.0,0.0,right_ankle,user1,22,20240429152553
353.46533,181.42642,nose,user1,23,20240429152553
374.2104,150.32274,left_eye,user1,23,20240429152553
317.4328,151.79771,right_eye,user1,23,20240429152553
401.20654,171.35799,left_ear,user1,23,20240429152553
262.87427,179.44572,right_ear,user1,23,20240429152553
487.94067,347.49197,left_shoulder,user1,23,20240429152553
193.70746,358.64,right_shoulder,user1,23,20240429152553
0.0,0.0,left_elbow,user1,23,20240429152553
124.92476,480.0,right_elbow,user1,23,20240429152553
408.00937,345.2127,left_wrist,user1,23,20240429152553
280.97617,348.69678,right_wrist,user1,23,20240429152553
0.0,0.0,left_hip,user1,23,20240429152553
0.0,0.0,right_hip,user1,23,20240429152553
0.0,0.0,left_knee,user1,23,20240429152553
0.0,0.0,right_knee,user1,23,20240429152553
0.0,0.0,left_ankle,user1,23,20240429152553
0.0,0.0,right_ankle,user1,23,20240429152553
354.5641,182.24254,nose,user1,24,20240429152553
374.11786,149.94586,left_eye,user1,24,20240429152553
318.53082,151.54971,right_eye,user1,24,20240429152553
399.6848,168.88742,left_ear,user1,24,20240429152553
263.15454,177.59236,right_ear,user1,24,20240429152553
497.31113,350.8876,left_shoulder,user1,24,20240429152553
185.64125,362.37457,right_shoulder,user1,24,20240429152553
0.0,0.0,left_elbow,user1,24,20240429152553
0.0,0.0,right_elbow,user1,24,20240429152553
411.35367,348.64362,left_wrist,user1,24,20240429152553
282.38492,353.08633,right_wrist,user1,24,20240429152553
0.0,0.0,left_hip,user1,24,20240429152553
0.0,0.0,right_hip,user1,24,20240429152553
0.0,0.0,left_knee,user1,24,20240429152553
0.0,0.0,right_knee,user1,24,20240429152553
0.0,0.0,left_ankle,user1,24,20240429152553
0.0,0.0,right_ankle,user1,24,20240429152553
353.91647,182.0681,nose,user1,25,20240429152553
374.21362,149.6037,left_eye,user1,25,20240429152553
317.46716,151.58731,right_eye,user1,25,20240429152553
401.18393,169.09662,left_ear,user1,25,20240429152553
262.68738,178.36862,right_ear,user1,25,20240429152553
493.17047,349.05496,left_shoulder,user1,25,20240429152553
195.87758,361.47278,right_shoulder,user1,25,20240429152553
0.0,0.0,left_elbow,user1,25,20240429152553
0.0,0.0,right_elbow,user1,25,20240429152553
408.97583,346.96692,left_wrist,user1,25,20240429152553
278.6162,348.032,right_wrist,user1,25,20240429152553
0.0,0.0,left_hip,user1,25,20240429152553
0.0,0.0,right_hip,user1,25,20240429152553
0.0,0.0,left_knee,user1,25,20240429152553
0.0,0.0,right_knee,user1,25,20240429152553
0.0,0.0,left_ankle,user1,25,20240429152553
0.0,0.0,right_ankle,user1,25,20240429152553
353.9083,181.68938,nose,user1,26,20240429152553
374.1324,148.74478,left_eye,user1,26,20240429152553
316.9421,151.59372,right_eye,user1,26,20240429152553
401.39658,168.46956,left_ear,user1,26,20240429152553
262.5124,179.93341,right_ear,user1,26,20240429152553
498.35278,353.6506,left_shoulder,user1,26,20240429152553
188.17,364.76218,right_shoulder,user1,26,20240429152553
0.0,0.0,left_elbow,user1,26,20240429152553
0.0,0.0,right_elbow,user1,26,20240429152553
411.41574,349.16748,left_wrist,user1,26,20240429152553
285.80682,340.23285,right_wrist,user1,26,20240429152553
0.0,0.0,left_hip,user1,26,20240429152553
0.0,0.0,right_hip,user1,26,20240429152553
0.0,0.0,left_knee,user1,26,20240429152553
0.0,0.0,right_knee,user1,26,20240429152553
0.0,0.0,left_ankle,user1,26,20240429152553
0.0,0.0,right_ankle,user1,26,20240429152553
356.78394,184.8901,nose,user1,27,20240429152553
374.8739,154.3153,left_eye,user1,27,20240429152553
321.9826,154.6483,right_eye,user1,27,20240429152553
397.88406,173.12979,left_ear,user1,27,20240429152553
269.44415,180.38655,right_ear,user1,27,20240429152553
495.36893,353.6085,left_shoulder,user1,27,20240429152553
185.23965,367.22406,right_shoulder,user1,27,20240429152553
0.0,0.0,left_elbow,user1,27,20240429152553
0.0,0.0,right_elbow,user1,27,20240429152553
408.64542,347.93378,left_wrist,user1,27,20240429152553
283.05292,339.23477,right_wrist,user1,27,20240429152553
0.0,0.0,left_hip,user1,27,20240429152553
0.0,0.0,right_hip,user1,27,20240429152553
0.0,0.0,left_knee,user1,27,20240429152553
0.0,0.0,right_knee,user1,27,20240429152553
0.0,0.0,left_ankle,user1,27,20240429152553
0.0,0.0,right_ankle,user1,27,20240429152553
354.2625,180.864,nose,user1,28,20240429152553
373.2671,149.46432,left_eye,user1,28,20240429152553
318.16446,150.47708,right_eye,user1,28,20240429152553
397.90448,169.96709,left_ear,user1,28,20240429152553
262.79898,177.80577,right_ear,user1,28,20240429152553
498.09705,350.8198,left_shoulder,user1,28,20240429152553
188.64139,364.054,right_shoulder,user1,28,20240429152553
0.0,0.0,left_elbow,user1,28,20240429152553
0.0,0.0,right_elbow,user1,28,20240429152553
410.5213,343.94196,left_wrist,user1,28,20240429152553
284.26163,341.59067,right_wrist,user1,28,20240429152553
0.0,0.0,left_hip,user1,28,20240429152553
0.0,0.0,right_hip,user1,28,20240429152553
0.0,0.0,left_knee,user1,28,20240429152553
0.0,0.0,right_knee,user1,28,20240429152553
0.0,0.0,left_ankle,user1,28,20240429152553
0.0,0.0,right_ankle,user1,28,20240429152553
357.7662,185.1116,nose,user1,29,20240429152553
376.13776,154.38153,left_eye,user1,29,20240429152553
322.72635,153.9446,right_eye,user1,29,20240429152553
398.95657,173.70348,left_ear,user1,29,20240429152553
268.63004,179.43219,right_ear,user1,29,20240429152553
502.23676,359.87778,left_shoulder,user1,29,20240429152553
177.05157,370.2771,right_shoulder,user1,29,20240429152553
0.0,0.0,left_elbow,user1,29,20240429152553
0.0,0.0,right_elbow,user1,29,20240429152553
409.4192,349.97974,left_wrist,user1,29,20240429152553
280.02554,342.57687,right_wrist,user1,29,20240429152553
0.0,0.0,left_hip,user1,29,20240429152553
0.0,0.0,right_hip,user1,29,20240429152553
0.0,0.0,left_knee,user1,29,20240429152553
0.0,0.0,right_knee,user1,29,20240429152553
0.0,0.0,left_ankle,user1,29,20240429152553
0.0,0.0,right_ankle,user1,29,20240429152553
356.00888,185.01497,nose,user1,30,20240429152553
375.1958,153.7164,left_eye,user1,30,20240429152553
320.96722,154.30379,right_eye,user1,30,20240429152553
401.66162,171.28699,left_ear,user1,30,20240429152553
269.7981,178.70256,right_ear,user1,30,20240429152553
501.83234,353.3612,left_shoulder,user1,30,20240429152553
193.82591,361.95383,right_shoulder,user1,30,20240429152553
0.0,0.0,left_elbow,user1,30,20240429152553
0.0,0.0,right_elbow,user1,30,20240429152553
410.86563,345.30493,left_wrist,user1,30,20240429152553
281.1147,346.26102,right_wrist,user1,30,20240429152553
0.0,0.0,left_hip,user1,30,20240429152553
0.0,0.0,right_hip,user1,30,20240429152553
0.0,0.0,left_knee,user1,30,20240429152553
0.0,0.0,right_knee,user1,30,20240429152553
0.0,0.0,left_ankle,user1,30,20240429152553
0.0,0.0,right_ankle,user1,30,20240429152553
351.25293,181.41202,nose,user1,31,20240429152553
371.2655,149.74355,left_eye,user1,31,20240429152553
314.99744,152.18073,right_eye,user1,31,20240429152553
399.41672,169.91046,left_ear,user1,31,20240429152553
264.0348,180.78084,right_ear,user1,31,20240429152553
498.0,348.70746,left_shoulder,user1,31,20240429152553
196.62732,361.37277,right_shoulder,user1,31,20240429152553
0.0,0.0,left_elbow,user1,31,20240429152553
126.50575,480.0,right_elbow,user1,31,20240429152553
410.21005,342.73462,left_wrist,user1,31,20240429152553
280.15402,345.23376,right_wrist,user1,31,20240429152553
0.0,0.0,left_hip,user1,31,20240429152553
0.0,0.0,right_hip,user1,31,20240429152553
0.0,0.0,left_knee,user1,31,20240429152553
0.0,0.0,right_knee,user1,31,20240429152553
0.0,0.0,left_ankle,user1,31,20240429152553
0.0,0.0,right_ankle,user1,31,20240429152553
349.60593,178.34203,nose,user1,32,20240429152553
371.58328,148.10402,left_eye,user1,32,20240429152553
